,att1,att2,att3,att4,att5,att6,att7,att8,att9,id,outlier
38,0.0804597701149,0.267379679144,0.234042553191,0.0519761775853,0.238636363636,0.0123697916667,0.626373626374,0.727272727273,0.685567010309,11411.0,'no'
39,0.0804597701149,0.272727272727,0.382978723404,0.0519761775853,0.244318181818,0.0141927083333,0.703296703297,0.739811912226,0.680412371134,8704.0,'no'
40,0.218390804598,0.272727272727,0.127659574468,0.0519761775853,0.0568181818182,0.0138671875,0.428571428571,0.912225705329,0.881443298969,5061.0,'no'
41,0.0114942528736,0.272727272727,0.191489361702,0.0503519220357,0.193181818182,0.0127604166667,0.67032967033,0.76802507837,0.70618556701,5019.0,'no'
42,0.0114942528736,0.272727272727,0.148936170213,0.0519761775853,0.142045454545,0.012890625,0.648351648352,0.818181818182,0.757731958763,5974.0,'no'
43,0.0574712643678,0.272727272727,0.276595744681,0.0519761775853,0.238636363636,0.012890625,0.67032967033,0.733542319749,0.680412371134,8489.0,'no'
44,0.0344827586207,0.299465240642,0.170212765957,0.0498105035192,0.227272727273,0.0127604166667,0.637362637363,0.727272727273,0.680412371134,1536.0,'no'
45,0.137931034483,0.294117647059,0.212765957447,0.0503519220357,0.25,0.0127604166667,0.56043956044,0.705329153605,0.685567010309,14286.0,'no'
46,0.229885057471,0.272727272727,0.127659574468,0.0519761775853,0.0681818181818,0.0131510416667,0.428571428571,0.896551724138,0.871134020619,6945.0,'no'
47,0.103448275862,0.267379679144,0.340425531915,0.0519761775853,0.244318181818,0.0115885416667,0.659340659341,0.733542319749,0.685567010309,1483.0,'no'
48,0.229885057471,0.272727272727,0.255319148936,0.0519761775853,0.278409090909,0.01328125,0.494505494505,0.680250783699,0.680412371134,8679.0,'no'
49,0.0919540229885,0.245989304813,0.744680851064,0.0503519220357,0.244318181818,0.0129557291667,0.879120879121,0.793103448276,0.680412371134,10713.0,'no'
50,0.229885057471,0.272727272727,0.553191489362,0.0514347590688,0.261363636364,0.0120442708333,0.648351648352,0.74921630094,0.69587628866,11812.0,'no'
51,0.103448275862,0.272727272727,0.212765957447,0.0525175961018,0.25,0.0137369791667,0.593406593407,0.708463949843,0.680412371134,10481.0,'no'
52,0.114942528736,0.27807486631,0.36170212766,0.0519761775853,0.25,0.0130208333333,0.659340659341,0.727272727273,0.680412371134,12683.0,'no'
53,0.0114942528736,0.272727272727,0.553191489362,0.0519761775853,0.215909090909,0.0125,0.846153846154,0.796238244514,0.690721649485,3136.0,'no'
54,0.114942528736,0.272727272727,0.148936170213,0.0492690850027,0.25,0.0127604166667,0.549450549451,0.699059561129,0.680412371134,8373.0,'no'
55,0.103448275862,0.262032085561,0.340425531915,0.0508933405522,0.244318181818,0.0127604166667,0.67032967033,0.733542319749,0.680412371134,6834.0,'no'
56,0.149425287356,0.272727272727,0.234042553191,0.0519761775853,0.261363636364,0.0137369791667,0.56043956044,0.702194357367,0.680412371134,3394.0,'no'
57,0.0,0.256684491979,0.255319148936,0.0546832701678,0.221590909091,0.0127604166667,0.703296703297,0.742946708464,0.680412371134,2802.0,'no'
58,0.195402298851,0.283422459893,0.31914893617,0.0519761775853,0.272727272727,0.0146484375,0.56043956044,0.699059561129,0.680412371134,831.0,'no'
59,0.0114942528736,0.272727272727,0.191489361702,0.0519761775853,0.136363636364,0.0121744791667,0.67032967033,0.833855799373,0.762886597938,1989.0,'no'
60,0.0114942528736,0.272727272727,0.468085106383,0.0519761775853,0.198863636364,0.0125651041667,0.813186813187,0.802507836991,0.701030927835,7681.0,'no'
61,0.103448275862,0.27807486631,0.255319148936,0.0487276664862,0.244318181818,0.0121744791667,0.615384615385,0.721003134796,0.685567010309,6606.0,'no'
62,0.183908045977,0.267379679144,0.234042553191,0.0519761775853,0.267045454545,0.0127604166667,0.527472527473,0.692789968652,0.680412371134,473.0,'no'
63,0.0114942528736,0.272727272727,0.127659574468,0.0519761775853,0.227272727273,0.0142578125,0.626373626374,0.717868338558,0.680412371134,1661.0,'no'
64,0.137931034483,0.267379679144,0.31914893617,0.0519761775853,0.25,0.0120442708333,0.615384615385,0.724137931034,0.685567010309,311.0,'no'
65,1.0,1.0,0.723404255319,0.0519761775853,0.221590909091,0.0126953125,0.0,0.815047021944,0.90206185567,4435.0,'no'
66,0.0689655172414,0.262032085561,0.170212765957,0.0519761775853,0.238636363636,0.0127604166667,0.593406593407,0.71473354232,0.685567010309,6875.0,'no'
67,0.229885057471,0.27807486631,0.191489361702,0.0546832701678,0.107954545455,0.0127604166667,0.461538461538,0.865203761755,0.840206185567,703.0,'no'
68,0.0114942528736,0.272727272727,0.170212765957,0.0503519220357,0.119318181818,0.0127604166667,0.659340659341,0.846394984326,0.773195876289,11195.0,'no'
69,0.0114942528736,0.272727272727,0.191489361702,0.0514347590688,0.221590909091,0.0125,0.67032967033,0.736677115987,0.685567010309,13756.0,'no'
70,0.229885057471,0.272727272727,0.127659574468,0.0519761775853,0.0852272727273,0.0130208333333,0.428571428571,0.880877742947,0.855670103093,868.0,'no'
71,0.0574712643678,0.272727272727,0.31914893617,0.0492690850027,0.227272727273,0.0121744791667,0.703296703297,0.74921630094,0.685567010309,10619.0,'no'
72,0.218390804598,0.272727272727,0.127659574468,0.0519761775853,0.107954545455,0.0119791666667,0.428571428571,0.855799373041,0.835051546392,4680.0,'no'
73,0.0114942528736,0.272727272727,0.744680851064,0.0519761775853,0.1875,0.01171875,0.956043956044,0.858934169279,0.716494845361,13397.0,'no'
74,0.195402298851,0.251336898396,0.148936170213,0.0519761775853,0.272727272727,0.01328125,0.472527472527,0.673981191223,0.680412371134,5649.0,'no'
75,0.0114942528736,0.272727272727,0.148936170213,0.0519761775853,0.164772727273,0.012890625,0.648351648352,0.796238244514,0.737113402062,5007.0,'no'
76,0.0344827586207,0.272727272727,0.829787234043,0.0519761775853,0.227272727273,0.0127604166667,0.978021978022,0.82131661442,0.680412371134,12190.0,'no'
77,0.0344827586207,0.267379679144,0.170212765957,0.0503519220357,0.227272727273,0.0124348958333,0.648351648352,0.727272727273,0.680412371134,8560.0,'no'
78,0.0114942528736,0.272727272727,0.702127659574,0.0492690850027,0.198863636364,0.0127604166667,0.934065934066,0.833855799373,0.701030927835,757.0,'no'
79,0.0919540229885,0.272727272727,0.255319148936,0.0519761775853,0.238636363636,0.0108072916667,0.626373626374,0.730407523511,0.685567010309,2076.0,'no'
80,0.0114942528736,0.272727272727,0.255319148936,0.0519761775853,0.136363636364,0.0131510416667,0.703296703297,0.843260188088,0.762886597938,12963.0,'no'
81,0.0114942528736,0.272727272727,0.170212765957,0.0519761775853,0.153409090909,0.0145182291667,0.659340659341,0.805642633229,0.742268041237,7536.0,'no'
82,0.0229885057471,0.256684491979,0.31914893617,0.0519761775853,0.227272727273,0.0127604166667,0.725274725275,0.746081504702,0.680412371134,11187.0,'no'
83,0.0459770114943,0.262032085561,0.255319148936,0.0519761775853,0.227272727273,0.0126953125,0.659340659341,0.736677115987,0.685567010309,10419.0,'no'
84,0.195402298851,0.272727272727,0.31914893617,0.0519761775853,0.272727272727,0.0127604166667,0.56043956044,0.699059561129,0.680412371134,40.0,'no'
85,0.0919540229885,0.272727272727,0.106382978723,0.0519761775853,0.244318181818,0.0130859375,0.549450549451,0.699059561129,0.680412371134,9970.0,'no'
86,0.505747126437,0.272727272727,0.276595744681,0.0519761775853,0.0284090909091,0.0140625,0.241758241758,0.965517241379,0.974226804124,4042.0,'no'
87,0.0114942528736,0.272727272727,0.531914893617,0.0514347590688,0.221590909091,0.0127604166667,0.846153846154,0.786833855799,0.685567010309,5867.0,'no'
88,0.505747126437,0.272727272727,0.276595744681,0.0508933405522,0.0170454545455,0.0127604166667,0.241758241758,0.974921630094,0.979381443299,6504.0,'no'
89,0.0574712643678,0.283422459893,0.148936170213,0.0519761775853,0.227272727273,0.0127604166667,0.604395604396,0.721003134796,0.685567010309,9745.0,'no'
90,0.0344827586207,0.267379679144,0.127659574468,0.0546832701678,0.227272727273,0.0127604166667,0.615384615385,0.717868338558,0.680412371134,1030.0,'no'
91,0.149425287356,0.272727272727,0.234042553191,0.0519761775853,0.261363636364,0.0133463541667,0.56043956044,0.702194357367,0.680412371134,4900.0,'no'
92,0.0804597701149,0.256684491979,0.106382978723,0.0519761775853,0.238636363636,0.0119791666667,0.549450549451,0.705329153605,0.685567010309,1060.0,'no'
93,0.0114942528736,0.272727272727,0.744680851064,0.0481862479697,0.221590909091,0.0127604166667,0.956043956044,0.818181818182,0.680412371134,7177.0,'no'
94,0.218390804598,0.272727272727,0.255319148936,0.0530590146183,0.0340909090909,0.0129557291667,0.494505494505,0.956112852665,0.90206185567,9905.0,'no'
95,0.0114942528736,0.272727272727,0.468085106383,0.0519761775853,0.153409090909,0.014453125,0.813186813187,0.852664576803,0.742268041237,2473.0,'no'
96,0.114942528736,0.294117647059,0.106382978723,0.0519761775853,0.25,0.0133463541667,0.527472527473,0.689655172414,0.680412371134,10804.0,'no'
97,0.149425287356,0.251336898396,0.127659574468,0.0519761775853,0.261363636364,0.012890625,0.505494505495,0.686520376176,0.680412371134,1145.0,'no'
98,0.172413793103,0.272727272727,0.340425531915,0.0519761775853,0.261363636364,0.0126302083333,0.593406593407,0.717868338558,0.685567010309,13168.0,'no'
99,0.0114942528736,0.272727272727,0.531914893617,0.0519761775853,0.204545454545,0.012890625,0.846153846154,0.802507836991,0.69587628866,9765.0,'no'
100,0.0229885057471,0.272727272727,0.106382978723,0.0519761775853,0.221590909091,0.0108723958333,0.615384615385,0.724137931034,0.685567010309,12224.0,'no'
101,0.229885057471,0.272727272727,0.212765957447,0.0530590146183,0.113636363636,0.0127604166667,0.472527472527,0.858934169279,0.829896907216,936.0,'no'
102,0.0574712643678,0.272727272727,0.255319148936,0.0519761775853,0.227272727273,0.0120442708333,0.659340659341,0.736677115987,0.685567010309,14254.0,'no'
103,0.540229885057,0.272727272727,0.31914893617,0.0514347590688,0.102272727273,0.0108072916667,0.230769230769,0.8934169279,0.912371134021,3585.0,'no'
104,0.229885057471,0.272727272727,0.510638297872,0.0519761775853,0.267045454545,0.0131510416667,0.637362637363,0.736677115987,0.690721649485,6016.0,'no'
105,0.0804597701149,0.272727272727,0.31914893617,0.0519761775853,0.244318181818,0.0142578125,0.67032967033,0.730407523511,0.680412371134,3620.0,'no'
106,0.149425287356,0.272727272727,0.36170212766,0.0541418516513,0.261363636364,0.0140625,0.626373626374,0.721003134796,0.680412371134,6491.0,'no'
107,0.0114942528736,0.272727272727,0.170212765957,0.0498105035192,0.147727272727,0.0127604166667,0.659340659341,0.815047021944,0.747422680412,12580.0,'no'
108,0.103448275862,0.262032085561,0.170212765957,0.0519761775853,0.25,0.0143880208333,0.571428571429,0.702194357367,0.680412371134,8138.0,'no'
109,0.229885057471,0.272727272727,0.553191489362,0.0519761775853,0.238636363636,0.0127604166667,0.648351648352,0.771159874608,0.716494845361,5613.0,'no'
110,0.0114942528736,0.272727272727,0.744680851064,0.0487276664862,0.193181818182,0.0127604166667,0.956043956044,0.849529780564,0.711340206186,14408.0,'no'
111,0.218390804598,0.272727272727,0.340425531915,0.0514347590688,0.278409090909,0.0142578125,0.549450549451,0.692789968652,0.680412371134,369.0,'no'
112,0.218390804598,0.272727272727,0.148936170213,0.0519761775853,0.142045454545,0.0127604166667,0.450549450549,0.818181818182,0.80412371134,13620.0,'no'
113,0.0919540229885,0.262032085561,0.127659574468,0.0519761775853,0.244318181818,0.0130208333333,0.56043956044,0.702194357367,0.680412371134,7853.0,'no'
114,0.229885057471,0.272727272727,0.191489361702,0.0519761775853,0.278409090909,0.0134765625,0.461538461538,0.670846394984,0.680412371134,4100.0,'no'
115,0.172413793103,0.272727272727,0.127659574468,0.0519761775853,0.261363636364,0.011328125,0.483516483516,0.686520376176,0.685567010309,1811.0,'no'
116,0.0114942528736,0.272727272727,0.531914893617,0.0519761775853,0.227272727273,0.0143880208333,0.846153846154,0.777429467085,0.680412371134,6842.0,'no'
117,0.0804597701149,0.256684491979,0.255319148936,0.0519761775853,0.238636363636,0.01171875,0.637362637363,0.730407523511,0.685567010309,1570.0,'no'
118,0.103448275862,0.272727272727,0.170212765957,0.0519761775853,0.244318181818,0.0122395833333,0.571428571429,0.708463949843,0.685567010309,3503.0,'no'
119,0.0114942528736,0.272727272727,0.127659574468,0.0519761775853,0.113636363636,0.0130208333333,0.648351648352,0.849529780564,0.783505154639,9672.0,'no'
120,0.103448275862,0.272727272727,0.234042553191,0.0519761775853,0.244318181818,0.0113932291667,0.604395604396,0.717868338558,0.685567010309,11589.0,'no'
121,0.183908045977,0.272727272727,0.276595744681,0.0519761775853,0.267045454545,0.0124348958333,0.549450549451,0.702194357367,0.680412371134,1294.0,'no'
122,0.114942528736,0.272727272727,0.31914893617,0.0519761775853,0.25,0.0132161458333,0.648351648352,0.724137931034,0.680412371134,8366.0,'no'
123,0.0574712643678,0.272727272727,0.255319148936,0.0536004331348,0.238636363636,0.0127604166667,0.659340659341,0.730407523511,0.680412371134,2127.0,'no'
124,0.16091954023,0.27807486631,0.297872340426,0.0519761775853,0.261363636364,0.0127604166667,0.582417582418,0.711598746082,0.685567010309,13503.0,'no'
125,0.0574712643678,0.272727272727,0.255319148936,0.0530590146183,0.227272727273,0.0123697916667,0.659340659341,0.736677115987,0.685567010309,13288.0,'no'
126,0.218390804598,0.272727272727,0.510638297872,0.0503519220357,0.238636363636,0.0127604166667,0.637362637363,0.76802507837,0.716494845361,10067.0,'no'
127,0.0114942528736,0.272727272727,0.148936170213,0.0519761775853,0.176136363636,0.0129557291667,0.659340659341,0.777429467085,0.721649484536,7093.0,'no'
128,0.195402298851,0.272727272727,0.31914893617,0.0519761775853,0.267045454545,0.0112630208333,0.549450549451,0.705329153605,0.685567010309,11888.0,'no'
129,0.114942528736,0.272727272727,0.106382978723,0.0514347590688,0.25,0.0127604166667,0.516483516484,0.689655172414,0.680412371134,11743.0,'no'
130,0.218390804598,0.272727272727,0.127659574468,0.0519761775853,0.164772727273,0.0113932291667,0.43956043956,0.793103448276,0.783505154639,5943.0,'no'
131,0.195402298851,0.27807486631,0.276595744681,0.0519761775853,0.272727272727,0.0127604166667,0.538461538462,0.692789968652,0.680412371134,10795.0,'no'
132,0.149425287356,0.27807486631,0.212765957447,0.0519761775853,0.25,0.0114583333333,0.56043956044,0.708463949843,0.685567010309,2118.0,'no'
133,0.0919540229885,0.272727272727,0.106382978723,0.0519761775853,0.244318181818,0.0130859375,0.538461538462,0.699059561129,0.680412371134,9887.0,'no'
134,0.0919540229885,0.256684491979,0.212765957447,0.0519761775853,0.244318181818,0.0131510416667,0.615384615385,0.71473354232,0.680412371134,13578.0,'no'
135,0.114942528736,0.272727272727,0.170212765957,0.0519761775853,0.244318181818,0.0109375,0.571428571429,0.708463949843,0.685567010309,1369.0,'no'
136,0.0114942528736,0.272727272727,0.148936170213,0.0519761775853,0.170454545455,0.0126953125,0.659340659341,0.786833855799,0.726804123711,4134.0,'no'
137,0.0229885057471,0.272727272727,0.31914893617,0.0519761775853,0.227272727273,0.0134114583333,0.725274725275,0.746081504702,0.680412371134,9777.0,'no'
138,0.0114942528736,0.27807486631,0.595744680851,0.0519761775853,0.198863636364,0.0127604166667,0.879120879121,0.82131661442,0.701030927835,130.0,'no'
139,0.0114942528736,0.272727272727,0.106382978723,0.0519761775853,0.227272727273,0.0137369791667,0.626373626374,0.71473354232,0.680412371134,7067.0,'no'
140,0.229885057471,0.272727272727,0.127659574468,0.0519761775853,0.176136363636,0.0138020833333,0.43956043956,0.777429467085,0.773195876289,3110.0,'no'
141,0.0919540229885,0.299465240642,0.0851063829787,0.0519761775853,0.244318181818,0.012890625,0.538461538462,0.69592476489,0.680412371134,10626.0,'no'
142,0.149425287356,0.294117647059,0.36170212766,0.0519761775853,0.261363636364,0.0134114583333,0.626373626374,0.721003134796,0.680412371134,4692.0,'no'
143,0.0114942528736,0.272727272727,0.106382978723,0.0519761775853,0.198863636364,0.0141927083333,0.626373626374,0.746081504702,0.701030927835,4063.0,'no'
144,0.229885057471,0.262032085561,0.595744680851,0.0519761775853,0.261363636364,0.01328125,0.67032967033,0.752351097179,0.69587628866,7491.0,'no'
145,0.0574712643678,0.262032085561,0.106382978723,0.0519761775853,0.227272727273,0.0111979166667,0.582417582418,0.71473354232,0.685567010309,6367.0,'no'
146,0.0804597701149,0.267379679144,0.170212765957,0.0525175961018,0.238636363636,0.0127604166667,0.593406593407,0.71473354232,0.685567010309,6920.0,'no'
147,0.0114942528736,0.272727272727,0.191489361702,0.0519761775853,0.136363636364,0.011328125,0.67032967033,0.833855799373,0.762886597938,10765.0,'no'
148,0.229885057471,0.272727272727,0.31914893617,0.0519761775853,0.272727272727,0.0108723958333,0.527472527473,0.699059561129,0.685567010309,5752.0,'no'
149,0.149425287356,0.272727272727,0.31914893617,0.0536004331348,0.25,0.0122395833333,0.615384615385,0.724137931034,0.685567010309,13923.0,'no'
150,0.0919540229885,0.272727272727,0.212765957447,0.0519761775853,0.244318181818,0.0137369791667,0.604395604396,0.71473354232,0.680412371134,11110.0,'no'
151,0.172413793103,0.272727272727,0.212765957447,0.0519761775853,0.261363636364,0.0122395833333,0.527472527473,0.699059561129,0.685567010309,2105.0,'no'
152,0.229885057471,0.262032085561,0.531914893617,0.0498105035192,0.267045454545,0.0127604166667,0.637362637363,0.736677115987,0.690721649485,6282.0,'no'
153,0.183908045977,0.272727272727,0.31914893617,0.0487276664862,0.267045454545,0.0127604166667,0.56043956044,0.705329153605,0.680412371134,306.0,'no'
154,0.229885057471,0.272727272727,0.574468085106,0.0519761775853,0.25,0.01328125,0.659340659341,0.758620689655,0.70618556701,7731.0,'no'
155,0.229885057471,0.272727272727,0.553191489362,0.0519761775853,0.278409090909,0.0147135416667,0.648351648352,0.724137931034,0.680412371134,4238.0,'no'
156,0.114942528736,0.272727272727,0.297872340426,0.0536004331348,0.25,0.0127604166667,0.626373626374,0.721003134796,0.680412371134,1334.0,'no'
157,0.0919540229885,0.262032085561,0.106382978723,0.0481862479697,0.244318181818,0.0127604166667,0.538461538462,0.699059561129,0.680412371134,3396.0,'no'
158,0.114942528736,0.272727272727,0.191489361702,0.0498105035192,0.25,0.0127604166667,0.571428571429,0.705329153605,0.680412371134,1944.0,'no'
159,0.0114942528736,0.272727272727,0.127659574468,0.0519761775853,0.125,0.0126953125,0.637362637363,0.830721003135,0.768041237113,9975.0,'no'
160,0.0114942528736,0.288770053476,0.212765957447,0.0519761775853,0.221590909091,0.0127604166667,0.681318681319,0.736677115987,0.680412371134,38.0,'no'
161,0.206896551724,0.245989304813,0.36170212766,0.0519761775853,0.272727272727,0.0127604166667,0.571428571429,0.702194357367,0.680412371134,5970.0,'no'
162,0.103448275862,0.262032085561,0.255319148936,0.0519761775853,0.244318181818,0.0117838541667,0.604395604396,0.721003134796,0.685567010309,432.0,'no'
163,0.0114942528736,0.272727272727,0.0851063829787,0.0514347590688,0.193181818182,0.0121744791667,0.615384615385,0.752351097179,0.70618556701,4758.0,'no'
164,0.195402298851,0.272727272727,0.212765957447,0.0519761775853,0.272727272727,0.0141276041667,0.505494505495,0.683385579937,0.680412371134,2190.0,'no'
165,0.0114942528736,0.272727272727,0.234042553191,0.0503519220357,0.107954545455,0.0127604166667,0.692307692308,0.871473354232,0.788659793814,1560.0,'no'
166,0.0114942528736,0.272727272727,0.106382978723,0.0508933405522,0.1875,0.0133463541667,0.626373626374,0.761755485893,0.716494845361,12710.0,'no'
167,0.0114942528736,0.27807486631,0.170212765957,0.0519761775853,0.176136363636,0.0137369791667,0.648351648352,0.780564263323,0.721649484536,4776.0,'no'
168,0.0114942528736,0.272727272727,0.170212765957,0.0530590146183,0.221590909091,0.0127604166667,0.659340659341,0.733542319749,0.680412371134,2551.0,'no'
169,0.229885057471,0.272727272727,0.234042553191,0.0552246886844,0.0852272727273,0.0125651041667,0.483516483516,0.896551724138,0.855670103093,3051.0,'no'
170,0.218390804598,0.27807486631,0.531914893617,0.0519761775853,0.267045454545,0.0127604166667,0.648351648352,0.736677115987,0.690721649485,4455.0,'no'
171,0.0574712643678,0.272727272727,0.127659574468,0.0519761775853,0.227272727273,0.0109375,0.593406593407,0.717868338558,0.685567010309,13041.0,'no'
172,0.551724137931,0.272727272727,0.340425531915,0.0492690850027,0.119318181818,0.0128255208333,0.230769230769,0.871473354232,0.896907216495,1188.0,'no'
173,0.218390804598,0.27807486631,0.127659574468,0.0508933405522,0.244318181818,0.0127604166667,0.43956043956,0.705329153605,0.711340206186,5934.0,'no'
174,0.0114942528736,0.272727272727,0.127659574468,0.0498105035192,0.0909090909091,0.0127604166667,0.637362637363,0.871473354232,0.798969072165,4857.0,'no'
175,0.103448275862,0.272727272727,0.106382978723,0.0519761775853,0.25,0.0141276041667,0.527472527473,0.689655172414,0.680412371134,13452.0,'no'
176,0.103448275862,0.27807486631,0.234042553191,0.0503519220357,0.244318181818,0.0127604166667,0.604395604396,0.717868338558,0.685567010309,7120.0,'no'
177,0.0804597701149,0.251336898396,0.31914893617,0.0519761775853,0.238636363636,0.0127604166667,0.681318681319,0.739811912226,0.685567010309,5504.0,'no'
178,0.0114942528736,0.272727272727,0.148936170213,0.0519761775853,0.193181818182,0.0129557291667,0.648351648352,0.761755485893,0.711340206186,3731.0,'no'
179,0.103448275862,0.272727272727,0.191489361702,0.0508933405522,0.244318181818,0.0125,0.582417582418,0.711598746082,0.680412371134,10098.0,'no'
180,0.0919540229885,0.27807486631,0.212765957447,0.0519761775853,0.244318181818,0.0138020833333,0.604395604396,0.71473354232,0.680412371134,1182.0,'no'
181,0.218390804598,0.272727272727,0.127659574468,0.0519761775853,0.153409090909,0.0130208333333,0.428571428571,0.799373040752,0.788659793814,1920.0,'no'
182,0.0919540229885,0.272727272727,0.170212765957,0.0519761775853,0.238636363636,0.0107421875,0.582417582418,0.71473354232,0.685567010309,7103.0,'no'
183,0.0114942528736,0.272727272727,0.170212765957,0.0519761775853,0.136363636364,0.0130208333333,0.659340659341,0.830721003135,0.762886597938,841.0,'no'
