,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,id,outlier
14,0.252539912917,0.576271186441,0.498253783469,0.730969760167,0.831663326653,0.629591836735,0.847682119205,0.723591549296,0.71719858156,0.440425531915,0.140733399405,0.321864594895,0.368941641939,0.473320158103,0.16875,0.338709677419,0.312560856865,0.332571428571,0.365603644647,0.441605839416,0.35609103079,1878.0,'yes'
15,0.452830188679,0.627118644068,0.505238649593,0.48488008342,0.37875751503,0.391836734694,0.439569536424,0.426936619718,0.266843971631,0.479787234043,0.363726461843,0.561598224195,0.379821958457,0.75790513834,0.641964285714,0.809297912713,0.675754625122,0.634285714286,0.233485193622,0.519464720195,0.503346720214,2519.0,'yes'
16,0.712626995646,0.550847457627,0.511059371362,0.790406673618,0.677354709419,0.683673469388,0.735927152318,0.558978873239,0.488475177305,0.507446808511,0.320118929633,0.418423973363,0.229475766568,0.145256916996,0.141071428571,0.46679316888,0.604673807205,0.451428571429,0.350797266515,0.357664233577,0.376171352075,2689.0,'yes'
17,0.310595065312,0.576271186441,0.467986030268,0.791449426486,0.730460921844,0.552040816327,0.581125827815,0.545774647887,0.567375886525,0.515957446809,0.270564915758,0.486126526082,0.430267062315,0.244071146245,0.416071428571,0.460151802657,0.405063291139,0.540571428571,0.351936218679,0.212895377129,0.370816599732,1942.0,'yes'
18,0.227866473149,0.553672316384,0.627473806752,0.56204379562,0.846693386774,0.624489795918,0.780629139073,0.68661971831,0.57890070922,0.494680851064,0.15064420218,0.354051054384,0.363996043521,0.463438735178,0.361607142857,0.437381404175,0.437195715677,0.490285714286,0.619589977221,0.45498783455,0.100401606426,3012.0,'yes'
19,0.381712626996,0.624293785311,0.593713620489,0.295099061522,0.306613226453,0.292857142857,0.33940397351,0.392605633803,0.538120567376,0.323404255319,0.448959365709,0.356270810211,0.545004945598,0.597826086957,0.610714285714,0.562618595825,0.690360272639,0.689142857143,0.537585421412,0.579075425791,0.234270414993,3727.0,'yes'
20,0.352685050798,0.628531073446,0.626309662398,0.498435870699,0.559118236473,0.69387755102,0.523178807947,0.528169014085,0.450354609929,0.534042553191,0.251734390486,0.520532741398,0.258160237389,0.526679841897,0.328571428571,0.556925996205,0.343719571568,0.48,0.335990888383,0.300486618005,0.578313253012,3011.0,'yes'
21,0.529753265602,0.38418079096,0.916181606519,0.690302398332,0.61122244489,0.665306122449,0.769039735099,0.799295774648,0.619680851064,0.604255319149,0.298315163528,0.45615982242,0.359050445104,0.363636363636,0.357142857143,0.208728652751,0.409931840312,0.378285714286,0.283599088838,0.571776155718,0.392235609103,1227.0,'yes'
22,0.32801161103,0.343220338983,0.684516880093,0.468196037539,0.544088176353,0.285714285714,0.381622516556,0.471830985915,0.419326241135,0.357446808511,0.395441030723,0.461709211987,0.584569732938,0.596837944664,0.526785714286,0.514231499051,0.670886075949,0.546285714286,0.599088838269,0.5900243309,0.353413654618,2899.0,'yes'
23,0.33526850508,0.519774011299,0.674039580908,0.359749739312,0.564128256513,0.507142857143,0.537251655629,0.414612676056,0.651595744681,0.307446808511,0.399405351833,0.580466148724,0.502472799209,0.401185770751,0.476785714286,0.828273244782,0.592989289192,0.507428571429,0.527334851936,0.446472019465,0.821954484605,2646.0,'yes'
24,0.267053701016,0.374293785311,0.210710128056,0.294056308655,0.330661322645,0.29693877551,0.305463576159,0.25264084507,0.21365248227,0.201063829787,0.410307234886,0.412874583796,0.467853610287,0.76581027668,0.78125,0.904174573055,0.709834469328,0.632,0.919134396355,0.474452554745,0.622489959839,4933.0,'yes'
25,0.283018867925,0.464689265537,0.516880093132,0.359749739312,0.246492985972,0.295918367347,0.253311258278,0.354753521127,0.233156028369,0.251063829787,0.472745292369,0.379578246393,0.547972304649,0.73418972332,0.688392857143,0.686907020873,0.382667964946,0.705142857143,0.72437357631,0.632603406326,0.524765729585,204.0,'yes'
26,0.397677793904,0.40395480226,0.526193247963,0.710114702815,0.508016032064,0.529591836735,0.522350993377,0.480633802817,0.461879432624,0.471276595745,0.348860257681,0.534961154273,0.623145400593,0.528656126482,0.659821428571,0.511385199241,0.593962999026,0.832,0.525056947608,0.644768856448,0.543507362784,2872.0,'yes'
27,0.301886792453,0.812146892655,0.568102444703,0.33889468196,0.357715430862,0.333673469388,0.308774834437,0.181338028169,0.204787234043,0.241489361702,0.224975222993,0.450610432852,0.609297725025,0.766798418972,0.809821428571,0.723908918406,0.696202531646,0.579428571429,0.575170842825,0.52798053528,0.530120481928,3443.0,'yes'
28,0.323657474601,0.775423728814,0.586728754366,0.601668404588,0.551102204409,0.628571428571,0.547185430464,0.605633802817,0.554078014184,0.560638297872,0.394449950446,0.384017758047,0.347181008902,0.318181818182,0.358035714286,0.357685009488,0.436222005842,0.467428571429,0.384965831435,0.435523114355,0.714859437751,1640.0,'yes'
29,0.814223512337,0.329096045198,0.548311990687,0.471324296142,0.337675350701,0.423469387755,0.378311258278,0.407570422535,0.356382978723,0.332978723404,0.555996035679,0.542730299667,0.593471810089,0.526679841897,0.658035714286,0.629032258065,0.650438169426,0.811428571429,0.535307517084,0.643552311436,0.349397590361,1413.0,'yes'
30,0.373004354136,0.53813559322,0.4924330617,0.307612095933,0.533066132265,0.207142857143,0.229304635762,0.286971830986,0.484929078014,0.00106382978723,0.18632309217,0.285238623751,0.739861523244,0.49209486166,0.867857142857,0.710626185958,0.707887049659,0.686857142857,0.5,0.793187347932,0.508701472557,3933.0,'yes'
31,0.582002902758,0.46186440678,0.562281722934,0.688216892596,0.523046092184,0.386734693878,0.559602649007,0.405809859155,0.422872340426,0.337234042553,0.505450941526,0.558268590455,0.404549950544,0.323122529644,0.472321428571,0.3889943074,0.561830574489,0.477714285714,0.506833712984,0.307785888078,0.325301204819,4300.0,'yes'
32,0.641509433962,0.591807909605,0.619324796275,0.440041710115,0.336673346693,0.191836734694,0.487582781457,0.300176056338,0.464539007092,0.351063829787,0.239841427156,0.490566037736,0.532146389713,0.796442687747,0.608035714286,0.675521821632,0.601752677702,0.809142857143,0.554669703872,0.501216545012,0.19812583668,4923.0,'yes'
33,0.433962264151,0.454802259887,0.381839348079,0.555787278415,0.589178356713,0.631632653061,0.503311258278,0.566901408451,0.498226950355,0.51170212766,0.1982160555,0.429522752497,0.316518298714,0.374505928854,0.449107142857,0.426944971537,0.588120740019,0.628571428571,0.444191343964,0.642335766423,0.298527443106,912.0,'yes'
34,0.303338171263,0.604519774011,0.640279394645,0.51929092805,0.62124248497,0.602040816327,0.557119205298,0.463028169014,0.400709219858,0.289361702128,0.321110009911,0.566037735849,0.612265084075,0.594861660079,0.598214285714,0.489563567362,0.444985394352,0.473142857143,0.514806378132,0.474452554745,0.63453815261,703.0,'yes'
35,0.373004354136,0.751412429379,0.530849825378,0.887382690302,0.647294589178,0.826530612245,0.654801324503,0.639084507042,0.515070921986,0.353191489362,0.394449950446,0.209766925638,0.340257171118,0.279644268775,0.244642857143,0.392789373814,0.145082765336,0.180571428571,0.486332574032,0.574209245742,0.398929049531,4241.0,'yes'
36,0.415094339623,0.680790960452,0.658905704307,0.73826903024,0.391783567134,0.363265306122,0.391556291391,0.401408450704,0.401595744681,0.51914893617,0.0753221010902,0.408435072142,0.594460929773,0.690711462451,0.642857142857,0.637571157495,0.460564751704,0.662857142857,0.642369020501,0.514598540146,0.424364123159,4862.0,'yes'
37,0.339622641509,0.59604519774,0.715948777648,0.504692387904,0.471943887776,0.715306122449,0.649834437086,0.602992957746,0.711879432624,0.417021276596,0.218037661051,0.380688124306,0.40059347181,0.303359683794,0.222321428571,0.151802656546,0.471275559883,0.590857142857,0.359908883827,0.403892944039,0.429718875502,750.0,'yes'
38,0.0943396226415,0.412429378531,0.749708963912,0.555787278415,0.451903807615,0.822448979592,0.685430463576,0.793133802817,0.576241134752,0.296808510638,0.221010901883,0.299667036626,0.213649851632,0.346837944664,0.271428571429,0.315939278937,0.337877312561,0.424,0.174259681093,0.385644768856,0.156626506024,664.0,'yes'
39,0.548621190131,0.737288135593,0.685681024447,0.521376433785,0.535070140281,0.681632653061,0.720198675497,0.582746478873,0.61524822695,0.605319148936,0.445986124876,0.239733629301,0.472799208704,0.494071146245,0.519642857143,0.365275142315,0.526777020448,0.563428571429,0.383826879271,0.244525547445,0.583668005355,4237.0,'yes'
40,0.43976777939,0.340395480226,0.449359720605,0.493222106361,0.463927855711,0.416326530612,0.418874172185,0.408450704225,0.320921985816,0.203191489362,0.418235877106,0.473917869034,0.611275964392,0.762845849802,0.640178571429,0.504743833017,0.55988315482,0.529142857143,0.630979498861,0.559610705596,0.385542168675,1854.0,'yes'
41,0.232220609579,0.411016949153,0.479627473807,0.568300312826,0.380761523046,0.566326530612,0.655629139073,0.542253521127,0.383865248227,0.337234042553,0.251734390486,0.366259711432,0.398615232443,0.461462450593,0.558928571429,0.675521821632,0.44011684518,0.449142857143,0.514806378132,0.62895377129,0.508701472557,3676.0,'yes'
42,0.631349782293,0.501412429379,0.445867287544,0.451511991658,0.553106212425,0.4,0.490894039735,0.390845070423,0.591312056738,0.245744680851,0.408325074331,0.622641509434,0.537091988131,0.590909090909,0.788392857143,0.614800759013,0.782862706913,0.572571428571,0.227790432802,0.279805352798,0.586345381526,4094.0,'yes'
43,0.577648766328,0.638418079096,0.56111757858,0.555787278415,0.413827655311,0.502040816327,0.519867549669,0.267605633803,0.248226950355,0.114893617021,0.131813676908,0.53385127636,0.560830860534,0.601778656126,0.608035714286,0.661290322581,0.631937682571,0.605714285714,0.51708428246,0.422141119221,0.73360107095,1561.0,'yes'
44,0.339622641509,0.508474576271,1.0,0.578727841502,0.701402805611,0.819387755102,0.703642384106,0.768485915493,0.545212765957,0.36170212766,0.0872150644202,0.328523862375,0.255192878338,0.334980237154,0.286607142857,0.309297912713,0.395326192795,0.390857142857,0.433940774487,0.452554744526,0.372155287818,4378.0,'yes'
45,0.44412191582,0.540960451977,0.48661233993,0.496350364964,0.128256513026,0.0959183673469,0.372516556291,0.367957746479,0.274822695035,0.262765957447,0.328047571853,0.382907880133,0.476755687438,0.614624505929,0.805357142857,0.760910815939,0.793573515093,0.612571428571,0.512528473804,0.701946472019,0.348058902276,3782.0,'yes'
46,0.67198838897,0.522598870056,0.550640279395,0.690302398332,0.340681362725,0.494897959184,0.353476821192,0.411971830986,0.457446808511,0.136170212766,0.228939544103,0.479467258602,0.497527200791,0.474308300395,0.486607142857,0.41935483871,0.671859785784,0.580571428571,0.492027334852,0.515815085158,0.552878179384,4888.0,'yes'
47,0.438316400581,0.703389830508,0.454016298021,0.496350364964,0.533066132265,0.558163265306,0.370033112583,0.289612676056,0.453014184397,0.414893617021,0.432111000991,0.523862375139,0.663699307616,0.620553359684,0.60625,0.587286527514,0.610516066212,0.654857142857,0.652619589977,0.57299270073,0.564926372155,389.0,'yes'
48,0.307692307692,0.49011299435,0.625145518044,0.393117831074,0.432865731463,0.430612244898,0.269867549669,0.534330985915,0.33865248227,0.528723404255,0.259663032706,0.433962264151,0.554896142433,0.717391304348,0.660714285714,0.612903225806,0.778967867575,0.841142857143,0.70159453303,0.518248175182,0.475234270415,3233.0,'yes'
49,0.284470246734,0.718926553672,0.585564610012,0.720542231491,0.761523046092,0.725510204082,0.476821192053,0.755281690141,0.570035460993,0.625531914894,0.377601585728,0.339622641509,0.282888229476,0.140316205534,0.225,0.481024667932,0.464459591042,0.341714285714,0.268792710706,0.38199513382,0.326639892905,1149.0,'yes'
50,0.506531204644,0.505649717514,0.669383003492,0.381647549531,0.544088176353,0.508163265306,0.432119205298,0.441021126761,0.406914893617,0.348936170213,0.245787908821,0.391786903441,0.428288822948,0.71837944664,0.495535714286,0.552182163188,0.445959104187,0.451428571429,0.493166287016,0.723844282238,0.489959839357,1810.0,'yes'
51,0.243831640058,0.751412429379,0.636786961583,0.751824817518,0.758517034068,0.748979591837,0.687913907285,0.734154929577,0.511524822695,0.426595744681,0.16650148662,0.245283018868,0.132542037587,0.362648221344,0.242857142857,0.276091081594,0.234664070107,0.224,0.572892938497,0.616788321168,0.392235609103,4236.0,'yes'
52,0.518142235123,0.645480225989,0.599534342258,0.513034410845,0.731462925852,0.337755102041,0.346854304636,0.553697183099,0.394503546099,0.324468085106,0.143706640238,0.331853496115,0.398615232443,0.614624505929,0.5,0.408918406072,0.589094449854,0.542857142857,0.588838268793,0.439172749392,0.354752342704,4081.0,'yes'
53,0.397677793904,0.614406779661,0.756693830035,0.686131386861,0.552104208417,0.711224489796,0.579470198675,0.462147887324,0.696808510638,0.671276595745,0.283448959366,0.0632630410655,0.401582591494,0.426877470356,0.376785714286,0.30265654649,0.652385589094,0.435428571429,0.340546697039,0.405109489051,0.404283801874,214.0,'yes'
54,0.386066763425,0.645480225989,0.753201396973,0.568300312826,0.690380761523,0.557142857143,0.442052980132,0.600352112676,0.406914893617,0.474468085106,0.324083250743,0.550499445061,0.53115727003,0.49604743083,0.625892857143,0.534155597723,0.836416747809,0.493714285714,0.546697038724,0.439172749392,0.424364123159,2746.0,'yes'
55,0.296081277213,0.61581920904,0.533178114086,0.44212721585,0.571142284569,0.65,0.522350993377,0.536091549296,0.390957446809,0.224468085106,0.242814667988,0.521642619312,0.577645895153,0.495059288538,0.450892857143,0.61385199241,0.555988315482,0.726857142857,0.568337129841,0.397810218978,0.477911646586,3124.0,'yes'
56,0.468795355588,0.475988700565,0.445867287544,0.415015641293,0.569138276553,0.387755102041,0.455298013245,0.385563380282,0.603723404255,0.117021276596,0.275520317146,0.553829078801,0.473788328388,0.560276679842,0.555357142857,0.837760910816,0.585199610516,0.573714285714,0.504555808656,0.479318734793,0.293172690763,2038.0,'yes'
57,0.432510885341,0.324858757062,0.502910360885,0.572471324296,0.410821643287,0.370408163265,0.341887417219,0.558978873239,0.406028368794,0.55,0.0614469772052,0.411764705882,0.444114737883,0.518774703557,0.375892857143,0.676470588235,0.508276533593,0.681142857143,0.552391799544,0.641119221411,0.595716198126,2535.0,'yes'
58,0.267053701016,0.683615819209,0.619324796275,0.441084462982,0.423847695391,0.49387755102,0.596854304636,0.638204225352,0.368794326241,0.522340425532,0.112983151635,0.251942286349,0.363006923838,0.572134387352,0.422321428571,0.527514231499,0.518013631938,0.590857142857,0.340546697039,0.587591240876,0.362784471218,4764.0,'yes'
59,0.253991291727,0.590395480226,0.683352735739,0.790406673618,0.61623246493,0.859183673469,0.597682119205,0.465669014085,0.604609929078,0.272340425532,0.301288404361,0.426193118757,0.550939663699,0.369565217391,0.219642857143,0.459203036053,0.162609542356,0.52,0.386104783599,0.345498783455,0.476572958501,319.0,'yes'
60,0.535558780842,0.50988700565,0.755529685681,0.791449426486,0.705410821643,0.559183673469,0.677152317881,0.608274647887,0.449468085106,0.587234042553,0.387512388503,0.263041065483,0.311572700297,0.346837944664,0.396428571429,0.469639468691,0.567672833496,0.450285714286,0.554669703872,0.35401459854,0.467202141901,3868.0,'yes'
61,0.503628447025,0.555084745763,0.440046565774,0.448383733055,0.413827655311,0.418367346939,0.352649006623,0.523767605634,0.454787234043,0.356382978723,0.355797819623,0.452830188679,0.513353115727,0.486166007905,0.73125,0.46394686907,0.609542356378,0.606857142857,0.866742596811,0.414841849148,0.672021419009,4730.0,'yes'
62,0.259796806967,0.638418079096,0.654249126892,0.337851929093,0.457915831663,0.317346938776,0.297185430464,0.275528169014,0.322695035461,0.425531914894,0.386521308226,0.597114317425,0.702274975272,0.499011857708,0.690178571429,0.559772296015,0.426484907498,0.651428571429,0.658314350797,0.514598540146,0.382864792503,238.0,'yes'
63,0.388969521045,0.593220338983,0.408614668219,0.528675703858,0.584168336673,0.327551020408,0.23261589404,0.470070422535,0.401595744681,0.201063829787,0.260654112983,0.654827968923,0.605341246291,0.866600790514,0.845535714286,0.674573055028,0.798442064265,0.686857142857,0.473804100228,0.632603406326,0.285140562249,2394.0,'yes'
64,0.358490566038,0.604519774011,0.594877764843,0.546402502607,0.829659318637,0.59387755102,0.672185430464,0.621478873239,0.515957446809,0.46170212766,0.349851337958,0.483906770255,0.498516320475,0.494071146245,0.2375,0.382352941176,0.419668938656,0.430857142857,0.329157175399,0.453771289538,0.270414993307,3996.0,'yes'
65,0.651669085631,0.831920903955,0.572759022119,0.721584984359,0.650300601202,0.571428571429,0.372516556291,0.637323943662,0.480496453901,0.559574468085,0.181367690783,0.326304106548,0.410484668645,0.394268774704,0.444642857143,0.453510436433,0.453748782863,0.627428571429,0.411161731207,0.256690997567,0.70281124498,3050.0,'yes'
66,0.298984034833,0.467514124294,0.601862630966,0.310740354536,0.605210420842,0.474489795918,0.376655629139,0.360035211268,0.619680851064,0.472340425532,0.281466798811,0.344062153163,0.436201780415,0.663043478261,0.619642857143,0.774193548387,0.611489776047,0.617142857143,0.641230068337,0.448905109489,0.487282463186,1714.0,'yes'
67,0.404934687954,0.466101694915,0.630966239814,0.582898852972,0.810621242485,0.694897959184,0.971854304636,0.786971830986,0.614361702128,0.542553191489,0.203171456888,0.396226415094,0.0909990108803,0.120553359684,0.175,0.460151802657,0.398247322298,0.406857142857,0.376993166287,0.39902676399,0.589022757697,2811.0,'yes'
68,0.583454281567,0.495762711864,0.520372526193,0.318039624609,0.573146292585,0.447959183673,0.307119205298,0.24735915493,0.381205673759,0.296808510638,0.239841427156,0.457269700333,0.630069238378,0.657114624506,0.747321428571,0.793168880455,0.824732229796,0.654857142857,0.616173120729,0.434306569343,0.24765729585,4064.0,'yes'
69,0.207547169811,0.418079096045,0.636786961583,0.599582898853,0.674348697395,0.469387755102,0.389900662252,0.585387323944,0.434397163121,0.45,0.1585728444,0.449500554939,0.415430267062,0.494071146245,0.542857142857,0.57779886148,0.613437195716,0.469714285714,0.503416856492,0.6800486618,0.550200803213,3618.0,'yes'
70,0.240928882438,0.261299435028,0.0174621653085,0.459854014599,0.459919839679,0.165306122449,0.304635761589,0.355633802817,0.318262411348,0.286170212766,0.248761149653,0.451720310766,0.806132542038,0.831027667984,0.773214285714,0.628083491461,0.70593962999,0.682285714286,0.485193621868,0.699513381995,0.294511378849,4703.0,'yes'
71,0.515239477504,0.282485875706,0.664726426077,0.433785192909,0.562124248497,0.40612244898,0.394867549669,0.533450704225,0.438829787234,0.489361702128,0.205153617443,0.361820199778,0.541048466864,0.570158102767,0.551785714286,0.677419354839,0.600778967868,0.786285714286,0.5284738041,0.486618004866,0.551539491299,2283.0,'yes'
72,0.410740203193,0.720338983051,0.530849825378,0.40771637122,0.562124248497,0.65612244898,0.645695364238,0.50088028169,0.640070921986,0.164893617021,0.17839444995,0.394006659267,0.438180019782,0.639328063241,0.453571428571,0.583491461101,0.722492697176,0.553142857143,0.563781321185,0.239659367397,0.701472556894,660.0,'yes'
73,0.352685050798,0.351694915254,0.632130384168,0.359749739312,0.462925851703,0.49387755102,0.360099337748,0.536971830986,0.366134751773,0.378723404255,0.298315163528,0.270810210877,0.51434223541,0.454545454545,0.63125,0.689753320683,0.720545277507,0.606857142857,0.561503416856,0.611922141119,0.369477911647,1055.0,'yes'
74,0.561683599419,0.576271186441,0.613504074505,0.613138686131,0.776553106212,0.767346938776,0.55380794702,0.802816901408,0.590425531915,0.455319148936,0.399405351833,0.250832408435,0.228486646884,0.295454545455,0.43125,0.252371916509,0.397273612463,0.357714285714,0.601366742597,0.369829683698,0.404283801874,1775.0,'yes'
75,0.346879535559,0.422316384181,0.58207217695,0.520333680918,0.487975951904,0.484693877551,0.531456953642,0.619718309859,0.573581560284,0.509574468085,0.277502477701,0.573806881243,0.469831849654,0.620553359684,0.494642857143,0.393738140417,0.419668938656,0.579428571429,0.406605922551,0.372262773723,0.331994645248,3376.0,'yes'
76,0.529753265602,0.418079096045,0.583236321304,0.404588112617,0.418837675351,0.182653061224,0.245860927152,0.294894366197,0.257092198582,0.256382978723,0.317145688801,0.396226415094,0.657764589515,0.800395256917,0.698214285714,0.756166982922,0.656280428432,0.890285714286,0.653758542141,0.835766423358,0.259705488621,3484.0,'yes'
77,0.541364296081,0.625706214689,0.74621653085,0.652763295099,0.75751503006,0.781632653061,0.558774834437,0.691021126761,0.429964539007,0.55,0.263627353816,0.361820199778,0.389713155292,0.481225296443,0.270535714286,0.423149905123,0.456669912366,0.324571428571,0.267653758542,0.479318734793,0.508701472557,3716.0,'yes'
78,0.380261248186,0.59604519774,0.60884749709,0.773722627737,0.556112224449,0.575510204082,0.507450331126,0.547535211268,0.409574468085,0.293617021277,0.110009910803,0.199778024417,0.299703264095,0.391304347826,0.45625,0.525616698292,0.463485881207,0.489142857143,0.419134396355,0.591240875912,0.609103078983,2726.0,'yes'
79,0.599419448476,0.46186440678,0.72526193248,0.460896767466,0.355711422846,0.501020408163,0.450331125828,0.349471830986,0.425531914894,0.31170212766,0.164519326065,0.453940066593,0.675568743818,0.684782608696,0.691071428571,0.665085388994,0.622200584226,0.649142857143,0.424829157175,0.633819951338,0.20749665328,2563.0,'yes'
80,0.526850507983,0.275423728814,0.60302677532,0.406673618352,0.471943887776,0.410204081633,0.313741721854,0.523767605634,0.35195035461,0.436170212766,0.206144697721,0.57602663707,0.396636993076,0.624505928854,0.417857142857,0.395635673624,0.646543330088,0.739428571429,0.365603644647,0.452554744526,0.429718875502,3922.0,'yes'
81,0.500725689405,0.590395480226,0.713620488941,0.466110531804,0.562124248497,0.45,0.62417218543,0.664612676056,0.67109929078,0.329787234043,0.192269573835,0.635960044395,0.314540059347,0.216403162055,0.48125,0.489563567362,0.372930866602,0.569142857143,0.435079726651,0.535279805353,0.605087014726,4750.0,'yes'
82,0.629898403483,0.53813559322,0.607683352736,0.711157455683,0.743486973948,0.626530612245,0.648178807947,0.727112676056,0.515070921986,0.436170212766,0.175421209118,0.638179800222,0.503461918892,0.399209486166,0.314285714286,0.405123339658,0.424537487829,0.448,0.166287015945,0.581508515815,0.452476572959,2522.0,'yes'
83,0.339622641509,0.574858757062,0.461001164144,0.438998957247,0.333667334669,0.24387755102,0.311258278146,0.485035211268,0.299645390071,0.275531914894,0.100099108028,0.374028856826,0.536102868447,0.778656126482,0.8,0.84155597723,0.652385589094,0.806857142857,0.588838268793,0.538929440389,0.191432396252,3279.0,'yes'
84,0.33236574746,0.546610169492,0.542491268917,0.55370177268,0.409819639279,0.495918367347,0.507450331126,0.446302816901,0.364361702128,0.244680851064,0.249752229931,0.239733629301,0.450049455984,0.545454545455,0.592857142857,0.634724857685,0.650438169426,0.505142857143,0.427107061503,0.538929440389,0.449799196787,3228.0,'yes'
85,0.33671988389,0.364406779661,0.789289871944,0.544316996872,0.49498997996,0.354081632653,0.354304635762,0.492957746479,0.585992907801,0.420212765957,0.203171456888,0.5371809101,0.604352126607,0.357707509881,0.464285714286,0.670777988615,0.680623174294,0.544,0.725512528474,0.536496350365,0.746987951807,4848.0,'yes'
86,0.294629898403,0.539548022599,0.543655413271,0.394160583942,0.389779559118,0.441836734694,0.394867549669,0.383802816901,0.171985815603,0.352127659574,0.394449950446,0.487236403996,0.57962413452,0.568181818182,0.540178571429,0.550284629981,0.622200584226,0.636571428571,0.432801822323,0.401459854015,0.449799196787,3609.0,'yes'
